"TIME_ID","DAY_NAME","DAY_NUMBER_IN_WEEK","DAY_NUMBER_IN_MONTH","CALENDAR_WEEK_NUMBER","CALENDAR_MONTH_NUMBER","CALENDAR_MONTH_DESC","END_OF_CAL_MONTH","CALENDAR_QUARTER_DESC","CALENDAR_YEAR"
20-MAR-02,"Wednesday",3,20,12,3,"2002-03",31-MAR-02,"2002-01",2002
21-MAR-02,"Thursday",4,21,12,3,"2002-03",31-MAR-02,"2002-01",2002
22-MAR-02,"Friday",5,22,12,3,"2002-03",31-MAR-02,"2002-01",2002
23-MAR-02,"Saturday",6,23,12,3,"2002-03",31-MAR-02,"2002-01",2002
24-MAR-02,"Sunday",7,24,12,3,"2002-03",31-MAR-02,"2002-01",2002
25-MAR-02,"Monday",1,25,13,3,"2002-03",31-MAR-02,"2002-01",2002
26-MAR-02,"Tuesday",2,26,13,3,"2002-03",31-MAR-02,"2002-01",2002
27-MAR-02,"Wednesday",3,27,13,3,"2002-03",31-MAR-02,"2002-01",2002
28-MAR-02,"Thursday",4,28,13,3,"2002-03",31-MAR-02,"2002-01",2002
29-MAR-02,"Friday",5,29,13,3,"2002-03",31-MAR-02,"2002-01",2002
30-MAR-02,"Saturday",6,30,13,3,"2002-03",31-MAR-02,"2002-01",2002
31-MAR-02,"Sunday",7,31,13,3,"2002-03",31-MAR-02,"2002-01",2002
01-APR-02,"Monday",1,1,14,4,"2002-04",30-APR-02,"2002-02",2002
02-APR-02,"Tuesday",2,2,14,4,"2002-04",30-APR-02,"2002-02",2002
03-APR-02,"Wednesday",3,3,14,4,"2002-04",30-APR-02,"2002-02",2002
04-APR-02,"Thursday",4,4,14,4,"2002-04",30-APR-02,"2002-02",2002
05-APR-02,"Friday",5,5,14,4,"2002-04",30-APR-02,"2002-02",2002
06-APR-02,"Saturday",6,6,14,4,"2002-04",30-APR-02,"2002-02",2002
07-APR-02,"Sunday",7,7,14,4,"2002-04",30-APR-02,"2002-02",2002
08-APR-02,"Monday",1,8,15,4,"2002-04",30-APR-02,"2002-02",2002
09-APR-02,"Tuesday",2,9,15,4,"2002-04",30-APR-02,"2002-02",2002
10-APR-02,"Wednesday",3,10,15,4,"2002-04",30-APR-02,"2002-02",2002
11-APR-02,"Thursday",4,11,15,4,"2002-04",30-APR-02,"2002-02",2002
12-APR-02,"Friday",5,12,15,4,"2002-04",30-APR-02,"2002-02",2002
13-APR-02,"Saturday",6,13,15,4,"2002-04",30-APR-02,"2002-02",2002
14-APR-02,"Sunday",7,14,15,4,"2002-04",30-APR-02,"2002-02",2002
15-APR-02,"Monday",1,15,16,4,"2002-04",30-APR-02,"2002-02",2002
16-APR-02,"Tuesday",2,16,16,4,"2002-04",30-APR-02,"2002-02",2002
17-APR-02,"Wednesday",3,17,16,4,"2002-04",30-APR-02,"2002-02",2002
18-APR-02,"Thursday",4,18,16,4,"2002-04",30-APR-02,"2002-02",2002
19-APR-02,"Friday",5,19,16,4,"2002-04",30-APR-02,"2002-02",2002
20-APR-02,"Saturday",6,20,16,4,"2002-04",30-APR-02,"2002-02",2002
21-APR-02,"Sunday",7,21,16,4,"2002-04",30-APR-02,"2002-02",2002
22-APR-02,"Monday",1,22,17,4,"2002-04",30-APR-02,"2002-02",2002
23-APR-02,"Tuesday",2,23,17,4,"2002-04",30-APR-02,"2002-02",2002
24-APR-02,"Wednesday",3,24,17,4,"2002-04",30-APR-02,"2002-02",2002
25-APR-02,"Thursday",4,25,17,4,"2002-04",30-APR-02,"2002-02",2002
26-APR-02,"Friday",5,26,17,4,"2002-04",30-APR-02,"2002-02",2002
27-APR-02,"Saturday",6,27,17,4,"2002-04",30-APR-02,"2002-02",2002
28-APR-02,"Sunday",7,28,17,4,"2002-04",30-APR-02,"2002-02",2002
29-APR-02,"Monday",1,29,18,4,"2002-04",30-APR-02,"2002-02",2002
30-APR-02,"Tuesday",2,30,18,4,"2002-04",30-APR-02,"2002-02",2002
01-MAY-02,"Wednesday",3,1,18,5,"2002-05",31-MAY-02,"2002-02",2002
02-MAY-02,"Thursday",4,2,18,5,"2002-05",31-MAY-02,"2002-02",2002
03-MAY-02,"Friday",5,3,18,5,"2002-05",31-MAY-02,"2002-02",2002
04-MAY-02,"Saturday",6,4,18,5,"2002-05",31-MAY-02,"2002-02",2002
05-MAY-02,"Sunday",7,5,18,5,"2002-05",31-MAY-02,"2002-02",2002
06-MAY-02,"Monday",1,6,19,5,"2002-05",31-MAY-02,"2002-02",2002
07-MAY-02,"Tuesday",2,7,19,5,"2002-05",31-MAY-02,"2002-02",2002
08-MAY-02,"Wednesday",3,8,19,5,"2002-05",31-MAY-02,"2002-02",2002
09-MAY-02,"Thursday",4,9,19,5,"2002-05",31-MAY-02,"2002-02",2002
10-MAY-02,"Friday",5,10,19,5,"2002-05",31-MAY-02,"2002-02",2002
11-MAY-02,"Saturday",6,11,19,5,"2002-05",31-MAY-02,"2002-02",2002
12-MAY-02,"Sunday",7,12,19,5,"2002-05",31-MAY-02,"2002-02",2002
13-MAY-02,"Monday",1,13,20,5,"2002-05",31-MAY-02,"2002-02",2002
14-MAY-02,"Tuesday",2,14,20,5,"2002-05",31-MAY-02,"2002-02",2002
15-MAY-02,"Wednesday",3,15,20,5,"2002-05",31-MAY-02,"2002-02",2002
16-MAY-02,"Thursday",4,16,20,5,"2002-05",31-MAY-02,"2002-02",2002
17-MAY-02,"Friday",5,17,20,5,"2002-05",31-MAY-02,"2002-02",2002
18-MAY-02,"Saturday",6,18,20,5,"2002-05",31-MAY-02,"2002-02",2002
19-MAY-02,"Sunday",7,19,20,5,"2002-05",31-MAY-02,"2002-02",2002
20-MAY-02,"Monday",1,20,21,5,"2002-05",31-MAY-02,"2002-02",2002
21-MAY-02,"Tuesday",2,21,21,5,"2002-05",31-MAY-02,"2002-02",2002
22-MAY-02,"Wednesday",3,22,21,5,"2002-05",31-MAY-02,"2002-02",2002
23-MAY-02,"Thursday",4,23,21,5,"2002-05",31-MAY-02,"2002-02",2002
24-MAY-02,"Friday",5,24,21,5,"2002-05",31-MAY-02,"2002-02",2002
25-MAY-02,"Saturday",6,25,21,5,"2002-05",31-MAY-02,"2002-02",2002
26-MAY-02,"Sunday",7,26,21,5,"2002-05",31-MAY-02,"2002-02",2002
27-MAY-02,"Monday",1,27,22,5,"2002-05",31-MAY-02,"2002-02",2002
28-MAY-02,"Tuesday",2,28,22,5,"2002-05",31-MAY-02,"2002-02",2002
29-MAY-02,"Wednesday",3,29,22,5,"2002-05",31-MAY-02,"2002-02",2002
30-MAY-02,"Thursday",4,30,22,5,"2002-05",31-MAY-02,"2002-02",2002
31-MAY-02,"Friday",5,31,22,5,"2002-05",31-MAY-02,"2002-02",2002
01-JUN-02,"Saturday",6,1,22,6,"2002-06",30-JUN-02,"2002-02",2002
02-JUN-02,"Sunday",7,2,22,6,"2002-06",30-JUN-02,"2002-02",2002
03-JUN-02,"Monday",1,3,23,6,"2002-06",30-JUN-02,"2002-02",2002
04-JUN-02,"Tuesday",2,4,23,6,"2002-06",30-JUN-02,"2002-02",2002
05-JUN-02,"Wednesday",3,5,23,6,"2002-06",30-JUN-02,"2002-02",2002
06-JUN-02,"Thursday",4,6,23,6,"2002-06",30-JUN-02,"2002-02",2002
07-JUN-02,"Friday",5,7,23,6,"2002-06",30-JUN-02,"2002-02",2002
08-JUN-02,"Saturday",6,8,23,6,"2002-06",30-JUN-02,"2002-02",2002
09-JUN-02,"Sunday",7,9,23,6,"2002-06",30-JUN-02,"2002-02",2002
10-JUN-02,"Monday",1,10,24,6,"2002-06",30-JUN-02,"2002-02",2002
11-JUN-02,"Tuesday",2,11,24,6,"2002-06",30-JUN-02,"2002-02",2002
12-JUN-02,"Wednesday",3,12,24,6,"2002-06",30-JUN-02,"2002-02",2002
13-JUN-02,"Thursday",4,13,24,6,"2002-06",30-JUN-02,"2002-02",2002
14-JUN-02,"Friday",5,14,24,6,"2002-06",30-JUN-02,"2002-02",2002
15-JUN-02,"Saturday",6,15,24,6,"2002-06",30-JUN-02,"2002-02",2002
16-JUN-02,"Sunday",7,16,24,6,"2002-06",30-JUN-02,"2002-02",2002
17-JUN-02,"Monday",1,17,25,6,"2002-06",30-JUN-02,"2002-02",2002
18-JUN-02,"Tuesday",2,18,25,6,"2002-06",30-JUN-02,"2002-02",2002
19-JUN-02,"Wednesday",3,19,25,6,"2002-06",30-JUN-02,"2002-02",2002
20-JUN-02,"Thursday",4,20,25,6,"2002-06",30-JUN-02,"2002-02",2002
21-JUN-02,"Friday",5,21,25,6,"2002-06",30-JUN-02,"2002-02",2002
22-JUN-02,"Saturday",6,22,25,6,"2002-06",30-JUN-02,"2002-02",2002
23-JUN-02,"Sunday",7,23,25,6,"2002-06",30-JUN-02,"2002-02",2002
24-JUN-02,"Monday",1,24,26,6,"2002-06",30-JUN-02,"2002-02",2002
25-JUN-02,"Tuesday",2,25,26,6,"2002-06",30-JUN-02,"2002-02",2002
26-JUN-02,"Wednesday",3,26,26,6,"2002-06",30-JUN-02,"2002-02",2002
27-JUN-02,"Thursday",4,27,26,6,"2002-06",30-JUN-02,"2002-02",2002
28-JUN-02,"Friday",5,28,26,6,"2002-06",30-JUN-02,"2002-02",2002
29-JUN-02,"Saturday",6,29,26,6,"2002-06",30-JUN-02,"2002-02",2002
30-JUN-02,"Sunday",7,30,26,6,"2002-06",30-JUN-02,"2002-02",2002
01-JUL-02,"Monday",1,1,27,7,"2002-07",31-JUL-02,"2002-03",2002
02-JUL-02,"Tuesday",2,2,27,7,"2002-07",31-JUL-02,"2002-03",2002
03-JUL-02,"Wednesday",3,3,27,7,"2002-07",31-JUL-02,"2002-03",2002
04-JUL-02,"Thursday",4,4,27,7,"2002-07",31-JUL-02,"2002-03",2002
05-JUL-02,"Friday",5,5,27,7,"2002-07",31-JUL-02,"2002-03",2002
06-JUL-02,"Saturday",6,6,27,7,"2002-07",31-JUL-02,"2002-03",2002
07-JUL-02,"Sunday",7,7,27,7,"2002-07",31-JUL-02,"2002-03",2002
08-JUL-02,"Monday",1,8,28,7,"2002-07",31-JUL-02,"2002-03",2002
09-JUL-02,"Tuesday",2,9,28,7,"2002-07",31-JUL-02,"2002-03",2002
10-JUL-02,"Wednesday",3,10,28,7,"2002-07",31-JUL-02,"2002-03",2002
11-JUL-02,"Thursday",4,11,28,7,"2002-07",31-JUL-02,"2002-03",2002
12-JUL-02,"Friday",5,12,28,7,"2002-07",31-JUL-02,"2002-03",2002
13-JUL-02,"Saturday",6,13,28,7,"2002-07",31-JUL-02,"2002-03",2002
14-JUL-02,"Sunday",7,14,28,7,"2002-07",31-JUL-02,"2002-03",2002
15-JUL-02,"Monday",1,15,29,7,"2002-07",31-JUL-02,"2002-03",2002
16-JUL-02,"Tuesday",2,16,29,7,"2002-07",31-JUL-02,"2002-03",2002
17-JUL-02,"Wednesday",3,17,29,7,"2002-07",31-JUL-02,"2002-03",2002
18-JUL-02,"Thursday",4,18,29,7,"2002-07",31-JUL-02,"2002-03",2002
19-JUL-02,"Friday",5,19,29,7,"2002-07",31-JUL-02,"2002-03",2002
20-JUL-02,"Saturday",6,20,29,7,"2002-07",31-JUL-02,"2002-03",2002
21-JUL-02,"Sunday",7,21,29,7,"2002-07",31-JUL-02,"2002-03",2002
22-JUL-02,"Monday",1,22,30,7,"2002-07",31-JUL-02,"2002-03",2002
23-JUL-02,"Tuesday",2,23,30,7,"2002-07",31-JUL-02,"2002-03",2002
24-JUL-02,"Wednesday",3,24,30,7,"2002-07",31-JUL-02,"2002-03",2002
25-JUL-02,"Thursday",4,25,30,7,"2002-07",31-JUL-02,"2002-03",2002
26-JUL-02,"Friday",5,26,30,7,"2002-07",31-JUL-02,"2002-03",2002
27-JUL-02,"Saturday",6,27,30,7,"2002-07",31-JUL-02,"2002-03",2002
28-JUL-02,"Sunday",7,28,30,7,"2002-07",31-JUL-02,"2002-03",2002
29-JUL-02,"Monday",1,29,31,7,"2002-07",31-JUL-02,"2002-03",2002
30-JUL-02,"Tuesday",2,30,31,7,"2002-07",31-JUL-02,"2002-03",2002
31-JUL-02,"Wednesday",3,31,31,7,"2002-07",31-JUL-02,"2002-03",2002
01-AUG-02,"Thursday",4,1,31,8,"2002-08",31-AUG-02,"2002-03",2002
02-AUG-02,"Friday",5,2,31,8,"2002-08",31-AUG-02,"2002-03",2002
03-AUG-02,"Saturday",6,3,31,8,"2002-08",31-AUG-02,"2002-03",2002
04-AUG-02,"Sunday",7,4,31,8,"2002-08",31-AUG-02,"2002-03",2002
05-AUG-02,"Monday",1,5,32,8,"2002-08",31-AUG-02,"2002-03",2002
06-AUG-02,"Tuesday",2,6,32,8,"2002-08",31-AUG-02,"2002-03",2002
07-AUG-02,"Wednesday",3,7,32,8,"2002-08",31-AUG-02,"2002-03",2002
08-AUG-02,"Thursday",4,8,32,8,"2002-08",31-AUG-02,"2002-03",2002
09-AUG-02,"Friday",5,9,32,8,"2002-08",31-AUG-02,"2002-03",2002
10-AUG-02,"Saturday",6,10,32,8,"2002-08",31-AUG-02,"2002-03",2002
11-AUG-02,"Sunday",7,11,32,8,"2002-08",31-AUG-02,"2002-03",2002
12-AUG-02,"Monday",1,12,33,8,"2002-08",31-AUG-02,"2002-03",2002
13-AUG-02,"Tuesday",2,13,33,8,"2002-08",31-AUG-02,"2002-03",2002
14-AUG-02,"Wednesday",3,14,33,8,"2002-08",31-AUG-02,"2002-03",2002
15-AUG-02,"Thursday",4,15,33,8,"2002-08",31-AUG-02,"2002-03",2002
16-AUG-02,"Friday",5,16,33,8,"2002-08",31-AUG-02,"2002-03",2002
17-AUG-02,"Saturday",6,17,33,8,"2002-08",31-AUG-02,"2002-03",2002
18-AUG-02,"Sunday",7,18,33,8,"2002-08",31-AUG-02,"2002-03",2002
19-AUG-02,"Monday",1,19,34,8,"2002-08",31-AUG-02,"2002-03",2002
20-AUG-02,"Tuesday",2,20,34,8,"2002-08",31-AUG-02,"2002-03",2002
21-AUG-02,"Wednesday",3,21,34,8,"2002-08",31-AUG-02,"2002-03",2002
22-AUG-02,"Thursday",4,22,34,8,"2002-08",31-AUG-02,"2002-03",2002
23-AUG-02,"Friday",5,23,34,8,"2002-08",31-AUG-02,"2002-03",2002
24-AUG-02,"Saturday",6,24,34,8,"2002-08",31-AUG-02,"2002-03",2002
25-AUG-02,"Sunday",7,25,34,8,"2002-08",31-AUG-02,"2002-03",2002
26-AUG-02,"Monday",1,26,35,8,"2002-08",31-AUG-02,"2002-03",2002
27-AUG-02,"Tuesday",2,27,35,8,"2002-08",31-AUG-02,"2002-03",2002
28-AUG-02,"Wednesday",3,28,35,8,"2002-08",31-AUG-02,"2002-03",2002
29-AUG-02,"Thursday",4,29,35,8,"2002-08",31-AUG-02,"2002-03",2002
30-AUG-02,"Friday",5,30,35,8,"2002-08",31-AUG-02,"2002-03",2002
31-AUG-02,"Saturday",6,31,35,8,"2002-08",31-AUG-02,"2002-03",2002
01-SEP-02,"Sunday",7,1,35,9,"2002-09",30-SEP-02,"2002-03",2002
02-SEP-02,"Monday",1,2,36,9,"2002-09",30-SEP-02,"2002-03",2002
03-SEP-02,"Tuesday",2,3,36,9,"2002-09",30-SEP-02,"2002-03",2002
04-SEP-02,"Wednesday",3,4,36,9,"2002-09",30-SEP-02,"2002-03",2002
05-SEP-02,"Thursday",4,5,36,9,"2002-09",30-SEP-02,"2002-03",2002
06-SEP-02,"Friday",5,6,36,9,"2002-09",30-SEP-02,"2002-03",2002
07-SEP-02,"Saturday",6,7,36,9,"2002-09",30-SEP-02,"2002-03",2002
08-SEP-02,"Sunday",7,8,36,9,"2002-09",30-SEP-02,"2002-03",2002
09-SEP-02,"Monday",1,9,37,9,"2002-09",30-SEP-02,"2002-03",2002
10-SEP-02,"Tuesday",2,10,37,9,"2002-09",30-SEP-02,"2002-03",2002
11-SEP-02,"Wednesday",3,11,37,9,"2002-09",30-SEP-02,"2002-03",2002
12-SEP-02,"Thursday",4,12,37,9,"2002-09",30-SEP-02,"2002-03",2002
13-SEP-02,"Friday",5,13,37,9,"2002-09",30-SEP-02,"2002-03",2002
14-SEP-02,"Saturday",6,14,37,9,"2002-09",30-SEP-02,"2002-03",2002
15-SEP-02,"Sunday",7,15,37,9,"2002-09",30-SEP-02,"2002-03",2002
16-SEP-02,"Monday",1,16,38,9,"2002-09",30-SEP-02,"2002-03",2002
17-SEP-02,"Tuesday",2,17,38,9,"2002-09",30-SEP-02,"2002-03",2002
18-SEP-02,"Wednesday",3,18,38,9,"2002-09",30-SEP-02,"2002-03",2002
19-SEP-02,"Thursday",4,19,38,9,"2002-09",30-SEP-02,"2002-03",2002
20-SEP-02,"Friday",5,20,38,9,"2002-09",30-SEP-02,"2002-03",2002
21-SEP-02,"Saturday",6,21,38,9,"2002-09",30-SEP-02,"2002-03",2002
22-SEP-02,"Sunday",7,22,38,9,"2002-09",30-SEP-02,"2002-03",2002
23-SEP-02,"Monday",1,23,39,9,"2002-09",30-SEP-02,"2002-03",2002
24-SEP-02,"Tuesday",2,24,39,9,"2002-09",30-SEP-02,"2002-03",2002
25-SEP-02,"Wednesday",3,25,39,9,"2002-09",30-SEP-02,"2002-03",2002
26-SEP-02,"Thursday",4,26,39,9,"2002-09",30-SEP-02,"2002-03",2002
27-SEP-02,"Friday",5,27,39,9,"2002-09",30-SEP-02,"2002-03",2002
28-SEP-02,"Saturday",6,28,39,9,"2002-09",30-SEP-02,"2002-03",2002
29-SEP-02,"Sunday",7,29,39,9,"2002-09",30-SEP-02,"2002-03",2002
30-SEP-02,"Monday",1,30,40,9,"2002-09",30-SEP-02,"2002-03",2002
01-OCT-02,"Tuesday",2,1,40,10,"2002-10",31-OCT-02,"2002-04",2002
02-OCT-02,"Wednesday",3,2,40,10,"2002-10",31-OCT-02,"2002-04",2002
03-OCT-02,"Thursday",4,3,40,10,"2002-10",31-OCT-02,"2002-04",2002
04-OCT-02,"Friday",5,4,40,10,"2002-10",31-OCT-02,"2002-04",2002
05-OCT-02,"Saturday",6,5,40,10,"2002-10",31-OCT-02,"2002-04",2002
06-OCT-02,"Sunday",7,6,40,10,"2002-10",31-OCT-02,"2002-04",2002
07-OCT-02,"Monday",1,7,41,10,"2002-10",31-OCT-02,"2002-04",2002
08-OCT-02,"Tuesday",2,8,41,10,"2002-10",31-OCT-02,"2002-04",2002
09-OCT-02,"Wednesday",3,9,41,10,"2002-10",31-OCT-02,"2002-04",2002
10-OCT-02,"Thursday",4,10,41,10,"2002-10",31-OCT-02,"2002-04",2002
11-OCT-02,"Friday",5,11,41,10,"2002-10",31-OCT-02,"2002-04",2002
12-OCT-02,"Saturday",6,12,41,10,"2002-10",31-OCT-02,"2002-04",2002
13-OCT-02,"Sunday",7,13,41,10,"2002-10",31-OCT-02,"2002-04",2002
14-OCT-02,"Monday",1,14,42,10,"2002-10",31-OCT-02,"2002-04",2002
15-OCT-02,"Tuesday",2,15,42,10,"2002-10",31-OCT-02,"2002-04",2002
16-OCT-02,"Wednesday",3,16,42,10,"2002-10",31-OCT-02,"2002-04",2002
17-OCT-02,"Thursday",4,17,42,10,"2002-10",31-OCT-02,"2002-04",2002
18-OCT-02,"Friday",5,18,42,10,"2002-10",31-OCT-02,"2002-04",2002
19-OCT-02,"Saturday",6,19,42,10,"2002-10",31-OCT-02,"2002-04",2002
20-OCT-02,"Sunday",7,20,42,10,"2002-10",31-OCT-02,"2002-04",2002
21-OCT-02,"Monday",1,21,43,10,"2002-10",31-OCT-02,"2002-04",2002
22-OCT-02,"Tuesday",2,22,43,10,"2002-10",31-OCT-02,"2002-04",2002
23-OCT-02,"Wednesday",3,23,43,10,"2002-10",31-OCT-02,"2002-04",2002
24-OCT-02,"Thursday",4,24,43,10,"2002-10",31-OCT-02,"2002-04",2002
25-OCT-02,"Friday",5,25,43,10,"2002-10",31-OCT-02,"2002-04",2002
26-OCT-02,"Saturday",6,26,43,10,"2002-10",31-OCT-02,"2002-04",2002
27-OCT-02,"Sunday",7,27,43,10,"2002-10",31-OCT-02,"2002-04",2002
28-OCT-02,"Monday",1,28,44,10,"2002-10",31-OCT-02,"2002-04",2002
29-OCT-02,"Tuesday",2,29,44,10,"2002-10",31-OCT-02,"2002-04",2002
30-OCT-02,"Wednesday",3,30,44,10,"2002-10",31-OCT-02,"2002-04",2002
31-OCT-02,"Thursday",4,31,44,10,"2002-10",31-OCT-02,"2002-04",2002
01-NOV-02,"Friday",5,1,44,11,"2002-11",30-NOV-02,"2002-04",2002
02-NOV-02,"Saturday",6,2,44,11,"2002-11",30-NOV-02,"2002-04",2002
03-NOV-02,"Sunday",7,3,44,11,"2002-11",30-NOV-02,"2002-04",2002
04-NOV-02,"Monday",1,4,45,11,"2002-11",30-NOV-02,"2002-04",2002
05-NOV-02,"Tuesday",2,5,45,11,"2002-11",30-NOV-02,"2002-04",2002
06-NOV-02,"Wednesday",3,6,45,11,"2002-11",30-NOV-02,"2002-04",2002
07-NOV-02,"Thursday",4,7,45,11,"2002-11",30-NOV-02,"2002-04",2002
08-NOV-02,"Friday",5,8,45,11,"2002-11",30-NOV-02,"2002-04",2002
09-NOV-02,"Saturday",6,9,45,11,"2002-11",30-NOV-02,"2002-04",2002
10-NOV-02,"Sunday",7,10,45,11,"2002-11",30-NOV-02,"2002-04",2002
11-NOV-02,"Monday",1,11,46,11,"2002-11",30-NOV-02,"2002-04",2002
12-NOV-02,"Tuesday",2,12,46,11,"2002-11",30-NOV-02,"2002-04",2002
13-NOV-02,"Wednesday",3,13,46,11,"2002-11",30-NOV-02,"2002-04",2002
14-NOV-02,"Thursday",4,14,46,11,"2002-11",30-NOV-02,"2002-04",2002
15-NOV-02,"Friday",5,15,46,11,"2002-11",30-NOV-02,"2002-04",2002
16-NOV-02,"Saturday",6,16,46,11,"2002-11",30-NOV-02,"2002-04",2002
17-NOV-02,"Sunday",7,17,46,11,"2002-11",30-NOV-02,"2002-04",2002
18-NOV-02,"Monday",1,18,47,11,"2002-11",30-NOV-02,"2002-04",2002
19-NOV-02,"Tuesday",2,19,47,11,"2002-11",30-NOV-02,"2002-04",2002
20-NOV-02,"Wednesday",3,20,47,11,"2002-11",30-NOV-02,"2002-04",2002
21-NOV-02,"Thursday",4,21,47,11,"2002-11",30-NOV-02,"2002-04",2002
22-NOV-02,"Friday",5,22,47,11,"2002-11",30-NOV-02,"2002-04",2002
23-NOV-02,"Saturday",6,23,47,11,"2002-11",30-NOV-02,"2002-04",2002
24-NOV-02,"Sunday",7,24,47,11,"2002-11",30-NOV-02,"2002-04",2002
25-NOV-02,"Monday",1,25,48,11,"2002-11",30-NOV-02,"2002-04",2002
26-NOV-02,"Tuesday",2,26,48,11,"2002-11",30-NOV-02,"2002-04",2002
27-NOV-02,"Wednesday",3,27,48,11,"2002-11",30-NOV-02,"2002-04",2002
28-NOV-02,"Thursday",4,28,48,11,"2002-11",30-NOV-02,"2002-04",2002
29-NOV-02,"Friday",5,29,48,11,"2002-11",30-NOV-02,"2002-04",2002
30-NOV-02,"Saturday",6,30,48,11,"2002-11",30-NOV-02,"2002-04",2002
01-DEC-02,"Sunday",7,1,48,12,"2002-12",31-DEC-02,"2002-04",2002
02-DEC-02,"Monday",1,2,49,12,"2002-12",31-DEC-02,"2002-04",2002
03-DEC-02,"Tuesday",2,3,49,12,"2002-12",31-DEC-02,"2002-04",2002
04-DEC-02,"Wednesday",3,4,49,12,"2002-12",31-DEC-02,"2002-04",2002
05-DEC-02,"Thursday",4,5,49,12,"2002-12",31-DEC-02,"2002-04",2002
06-DEC-02,"Friday",5,6,49,12,"2002-12",31-DEC-02,"2002-04",2002
07-DEC-02,"Saturday",6,7,49,12,"2002-12",31-DEC-02,"2002-04",2002
08-DEC-02,"Sunday",7,8,49,12,"2002-12",31-DEC-02,"2002-04",2002
09-DEC-02,"Monday",1,9,50,12,"2002-12",31-DEC-02,"2002-04",2002
10-DEC-02,"Tuesday",2,10,50,12,"2002-12",31-DEC-02,"2002-04",2002
11-DEC-02,"Wednesday",3,11,50,12,"2002-12",31-DEC-02,"2002-04",2002
12-DEC-02,"Thursday",4,12,50,12,"2002-12",31-DEC-02,"2002-04",2002
13-DEC-02,"Friday",5,13,50,12,"2002-12",31-DEC-02,"2002-04",2002
14-DEC-02,"Saturday",6,14,50,12,"2002-12",31-DEC-02,"2002-04",2002
15-DEC-02,"Sunday",7,15,50,12,"2002-12",31-DEC-02,"2002-04",2002
16-DEC-02,"Monday",1,16,51,12,"2002-12",31-DEC-02,"2002-04",2002
17-DEC-02,"Tuesday",2,17,51,12,"2002-12",31-DEC-02,"2002-04",2002
18-DEC-02,"Wednesday",3,18,51,12,"2002-12",31-DEC-02,"2002-04",2002
19-DEC-02,"Thursday",4,19,51,12,"2002-12",31-DEC-02,"2002-04",2002
20-DEC-02,"Friday",5,20,51,12,"2002-12",31-DEC-02,"2002-04",2002
21-DEC-02,"Saturday",6,21,51,12,"2002-12",31-DEC-02,"2002-04",2002
22-DEC-02,"Sunday",7,22,51,12,"2002-12",31-DEC-02,"2002-04",2002
23-DEC-02,"Monday",1,23,52,12,"2002-12",31-DEC-02,"2002-04",2002
24-DEC-02,"Tuesday",2,24,52,12,"2002-12",31-DEC-02,"2002-04",2002
25-DEC-02,"Wednesday",3,25,52,12,"2002-12",31-DEC-02,"2002-04",2002
26-DEC-02,"Thursday",4,26,52,12,"2002-12",31-DEC-02,"2002-04",2002
27-DEC-02,"Friday",5,27,52,12,"2002-12",31-DEC-02,"2002-04",2002
28-DEC-02,"Saturday",6,28,52,12,"2002-12",31-DEC-02,"2002-04",2002
29-DEC-02,"Sunday",7,29,52,12,"2002-12",31-DEC-02,"2002-04",2002
30-DEC-02,"Monday",1,30,1,12,"2002-12",31-DEC-02,"2002-04",2002
31-DEC-02,"Tuesday",2,31,1,12,"2002-12",31-DEC-02,"2002-04",2002
